"","id","listnum","category","item","rt","","","",""
"576","PL-I775dRZdA","3","animali","milano","4974","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"577","PL-I775dRZdA","3","animali","cane","11108","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"578","PL-I775dRZdA","3","animali","e","11108","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"579","PL-I775dRZdA","3","animali","gatto","11108","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"580","PL-I775dRZdA","3","animali","cavallo","11108","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"581","PL-I775dRZdA","3","animali","topo","11108","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"582","PL-I775dRZdA","3","animali","leone","15949","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"583","PL-I775dRZdA","3","animali","siena","15949","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"584","PL-I775dRZdA","3","animali","uccello","40834","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"585","PL-I775dRZdA","3","animali","puma","59070","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"586","PL-I775dRZdA","3","animali","panda","59070","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"587","PL-I775dRZdA","4","frutta","arance","5347","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"588","PL-I775dRZdA","4","frutta","ananas","19023","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"589","PL-I775dRZdA","4","frutta","corrugato","24518","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"590","PL-I775dRZdA","4","frutta","kiwi","24518","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"591","PL-I775dRZdA","4","frutta","fragole","48631","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"592","PL-I775dRZdA","5","verdura","zucchine","14225","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"593","PL-I775dRZdA","5","verdura","radicchio","20676","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"594","PL-I775dRZdA","5","verdura","broccoletti","24881","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"595","PL-I775dRZdA","5","verdura","le","36985","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"596","PL-I775dRZdA","5","verdura","bietole","36985","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"597","PL-I775dRZdA","5","verdura","gli","36985","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"598","PL-I775dRZdA","5","verdura","spinaci","36985","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"599","PL-I775dRZdA","5","verdura","pomodoro","43827","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"600","PL-I775dRZdA","5","verdura","cetriolo","59547","2025-01-21T15:40:23.000000Z","2025-01-21T15:40:23.000000Z","T0","A"
"601","MA-k8TRO2jAu","0","animali","gatto","8547","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"602","MA-k8TRO2jAu","0","animali","gallina","8547","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"603","MA-k8TRO2jAu","0","animali","topo","8547","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"604","MA-k8TRO2jAu","0","animali","uccellino","15264","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"605","MA-k8TRO2jAu","0","animali","da","15264","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"606","MA-k8TRO2jAu","0","animali","vedere","15264","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"607","MA-k8TRO2jAu","0","animali","il","15264","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"608","MA-k8TRO2jAu","0","animali","nome","15264","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"609","MA-k8TRO2jAu","0","animali","tigre","20537","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"610","MA-k8TRO2jAu","0","animali","drago","20537","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"611","MA-k8TRO2jAu","0","animali","mandragola","23893","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"612","MA-k8TRO2jAu","0","animali","maiale","35669","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"613","MA-k8TRO2jAu","0","animali","tortora","39297","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"614","MA-k8TRO2jAu","0","animali","piccione","42420","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"615","MA-k8TRO2jAu","0","animali","coniglio","42420","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"616","MA-k8TRO2jAu","0","animali","cane","45194","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"617","MA-k8TRO2jAu","0","animali","lupo","48057","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"618","MA-k8TRO2jAu","0","animali","volpe","53149","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"619","MA-k8TRO2jAu","0","animali","orso","56562","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"620","MA-k8TRO2jAu","0","animali","tigre","56562","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"621","MA-k8TRO2jAu","1","frutta","cammello","61117","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"622","MA-k8TRO2jAu","1","frutta","mele","5468","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"623","MA-k8TRO2jAu","1","frutta","pere","5468","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"624","MA-k8TRO2jAu","1","frutta","arance","5468","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"625","MA-k8TRO2jAu","1","frutta","mandarini","5468","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"626","MA-k8TRO2jAu","1","frutta","kiwi","9753","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"627","MA-k8TRO2jAu","1","frutta","banane","9753","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"628","MA-k8TRO2jAu","1","frutta","anguria","21869","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"629","MA-k8TRO2jAu","1","frutta","melone","21869","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"630","MA-k8TRO2jAu","1","frutta","sì","36807","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"631","MA-k8TRO2jAu","1","frutta","ciliegie","42766","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"632","MA-k8TRO2jAu","1","frutta","susine","47229","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"633","MA-k8TRO2jAu","1","frutta","pesche","47229","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"634","MA-k8TRO2jAu","2","verdura","verza","9870","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"635","MA-k8TRO2jAu","2","verdura","carote","9870","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"636","MA-k8TRO2jAu","2","verdura","sedani","9870","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"637","MA-k8TRO2jAu","2","verdura","cardi","9870","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"638","MA-k8TRO2jAu","2","verdura","carciofi","9870","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"639","MA-k8TRO2jAu","2","verdura","ravanelli","15878","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"640","MA-k8TRO2jAu","2","verdura","finocchi","21073","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"641","MA-k8TRO2jAu","2","verdura","cavolfiore","25808","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"642","MA-k8TRO2jAu","2","verdura","verza","25808","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"643","MA-k8TRO2jAu","2","verdura","indivia","35335","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"644","MA-k8TRO2jAu","2","verdura","scarola","35335","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"645","MA-k8TRO2jAu","2","verdura","cupettone","46599","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"646","MA-k8TRO2jAu","2","verdura","questa","46599","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"647","MA-k8TRO2jAu","2","verdura","sera","46599","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"648","MA-k8TRO2jAu","3","animali","pomodori","61144","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"649","MA-k8TRO2jAu","3","animali","cane","5604","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"650","MA-k8TRO2jAu","3","animali","gatto","5604","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"651","MA-k8TRO2jAu","3","animali","topo","5604","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"652","MA-k8TRO2jAu","3","animali","coniglio","5604","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"653","MA-k8TRO2jAu","3","animali","orso","8879","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"654","MA-k8TRO2jAu","3","animali","tigre","8879","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"655","MA-k8TRO2jAu","3","animali","lupo","12006","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"656","MA-k8TRO2jAu","3","animali","tigre","32199","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"657","MA-k8TRO2jAu","3","animali","coccodrillo","42334","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"658","MA-k8TRO2jAu","3","animali","cavallo","52371","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"659","MA-k8TRO2jAu","3","animali","asino","52371","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"660","MA-k8TRO2jAu","4","frutta","bere","2818","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"661","MA-k8TRO2jAu","4","frutta","mele","2818","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"662","MA-k8TRO2jAu","4","frutta","mandarini","6297","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"663","MA-k8TRO2jAu","4","frutta","arance","6297","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"664","MA-k8TRO2jAu","4","frutta","anguria","11247","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"665","MA-k8TRO2jAu","4","frutta","melone","11247","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"666","MA-k8TRO2jAu","4","frutta","avocado","14230","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"667","MA-k8TRO2jAu","4","frutta","banane","17888","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"668","MA-k8TRO2jAu","4","frutta","ciliegie","31955","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"669","MA-k8TRO2jAu","5","verdura","verdure","4271","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"670","MA-k8TRO2jAu","5","verdura","carciofi","12954","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"671","MA-k8TRO2jAu","5","verdura","carne","12954","2025-01-22T16:48:59.000000Z","2025-01-22T16:48:59.000000Z","T0","A"
"672","MA-k8TRO2jAu","5","verdura","sedano","12954","2025-01-22T16:49:00.000000Z","2025-01-22T16:49:00.000000Z","T0","A"
"673","MA-k8TRO2jAu","5","verdura","ravanelli","12954","2025-01-22T16:49:00.000000Z","2025-01-22T16:49:00.000000Z","T0","A"
"674","MA-k8TRO2jAu","5","verdura","cetrioli","12954","2025-01-22T16:49:00.000000Z","2025-01-22T16:49:00.000000Z","T0","A"
"675","MA-k8TRO2jAu","5","verdura","lattuga","20955","2025-01-22T16:49:00.000000Z","2025-01-22T16:49:00.000000Z","T0","A"
"676","MA-k8TRO2jAu","5","verdura","cavolfiore","20955","2025-01-22T16:49:00.000000Z","2025-01-22T16:49:00.000000Z","T0","A"
"677","MA-k8TRO2jAu","5","verdura","verza","20955","2025-01-22T16:49:00.000000Z","2025-01-22T16:49:00.000000Z","T0","A"
"678","MA-k8TRO2jAu","5","verdura","ravanelli","38790","2025-01-22T16:49:00.000000Z","2025-01-22T16:49:00.000000Z","T0","A"
"679","MA-k8TRO2jAu","5","verdura","pomodori","52539","2025-01-22T16:49:00.000000Z","2025-01-22T16:49:00.000000Z","T0","A"
"680","FR-OZRElyHln","0","animali","cane","4380","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"681","FR-OZRElyHln","0","animali","gatto","4380","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"682","FR-OZRElyHln","0","animali","topo","4380","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"683","FR-OZRElyHln","0","animali","cane","15259","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"684","FR-OZRElyHln","0","animali","gatto","15259","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"685","FR-OZRElyHln","0","animali","topo","15259","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"686","FR-OZRElyHln","0","animali","leopardo","15259","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"687","FR-OZRElyHln","0","animali","ghepardo","15259","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"688","FR-OZRElyHln","0","animali","elefante","15259","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"689","FR-OZRElyHln","0","animali","salmo","17393","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"690","FR-OZRElyHln","0","animali","salmone","24652","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"691","FR-OZRElyHln","0","animali","lucertola","24652","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"692","FR-OZRElyHln","0","animali","facocero","30572","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"693","FR-OZRElyHln","0","animali","ragno","39305","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"694","FR-OZRElyHln","0","animali","insetto","47447","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"695","FR-OZRElyHln","0","animali","no","47447","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"696","FR-OZRElyHln","0","animali","non","47447","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"697","FR-OZRElyHln","0","animali","va","47447","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"698","FR-OZRElyHln","0","animali","bene","47447","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"699","FR-OZRElyHln","0","animali","perché","47447","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"700","FR-OZRElyHln","0","animali","è","47447","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"701","FR-OZRElyHln","0","animali","picchio","53254","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"702","FR-OZRElyHln","0","animali","cinciallegra","59591","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"703","FR-OZRElyHln","1","frutta","allora","9864","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"704","FR-OZRElyHln","1","frutta","frutta","9864","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"705","FR-OZRElyHln","1","frutta","arancia","9864","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"706","FR-OZRElyHln","1","frutta","mandarino","9864","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"707","FR-OZRElyHln","1","frutta","banana","18962","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"708","FR-OZRElyHln","1","frutta","pera","23741","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"709","FR-OZRElyHln","1","frutta","avocado","23741","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"710","FR-OZRElyHln","1","frutta","arancia","31866","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"711","FR-OZRElyHln","1","frutta","allora","50637","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"712","FR-OZRElyHln","1","frutta","frutta","50637","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"713","FR-OZRElyHln","1","frutta","uva","52945","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"714","FR-OZRElyHln","1","frutta","se","56077","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"715","FR-OZRElyHln","1","frutta","no","56077","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"716","FR-OZRElyHln","2","verdura","insalata","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"717","FR-OZRElyHln","2","verdura","belga","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"718","FR-OZRElyHln","2","verdura","devo","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"719","FR-OZRElyHln","2","verdura","dire","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"720","FR-OZRElyHln","2","verdura","anche","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"721","FR-OZRElyHln","2","verdura","il","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"722","FR-OZRElyHln","2","verdura","nome","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"723","FR-OZRElyHln","2","verdura","o","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"724","FR-OZRElyHln","2","verdura","no","5458","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"725","FR-OZRElyHln","2","verdura","insalata","10775","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"726","FR-OZRElyHln","2","verdura","va","10775","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"727","FR-OZRElyHln","2","verdura","bene","10775","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"728","FR-OZRElyHln","2","verdura","broccoli","10775","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"729","FR-OZRElyHln","2","verdura","funghi","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"730","FR-OZRElyHln","2","verdura","ma","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"731","FR-OZRElyHln","2","verdura","non","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"732","FR-OZRElyHln","2","verdura","sono","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"733","FR-OZRElyHln","2","verdura","verdura","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"734","FR-OZRElyHln","2","verdura","anche","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"735","FR-OZRElyHln","2","verdura","se","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"736","FR-OZRElyHln","2","verdura","fanno","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"737","FR-OZRElyHln","2","verdura","la","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"738","FR-OZRElyHln","2","verdura","fanno","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"739","FR-OZRElyHln","2","verdura","rientrare","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"740","FR-OZRElyHln","2","verdura","nella","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"741","FR-OZRElyHln","2","verdura","verdura","19991","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"742","FR-OZRElyHln","2","verdura","allora","24973","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"743","FR-OZRElyHln","2","verdura","insalata","24973","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"744","FR-OZRElyHln","2","verdura","patate","32562","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"745","FR-OZRElyHln","2","verdura","sedano","41014","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"746","FR-OZRElyHln","3","animali","ok","65803","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"747","FR-OZRElyHln","3","animali","facocero","14116","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
"748","FR-OZRElyHln","3","animali","cane","14116","2025-01-27T17:04:39.000000Z","2025-01-27T17:04:39.000000Z","T0","A"
